inf,0.944
180.904942966,0.944
179.098859316,0.944
177.296577947,0.944
175.486692015,0.944
173.673003802,0.944
171.863117871,0.94119047619
170.038022814,0.94119047619
168.224334601,0.94119047619
166.406844106,0.94119047619
164.600760456,0.94119047619
162.794676806,0.94119047619
160.984790875,0.94119047619
159.171102662,0.94119047619
157.36121673,0.94119047619
155.551330798,0.94119047619
153.741444867,0.94119047619
151.927756654,0.94119047619
150.11026616,0.94119047619
148.300380228,0.94119047619
146.486692015,0.94119047619
144.676806084,0.94119047619
142.859315589,0.94119047619
141.049429658,0.94119047619
139.239543726,0.94119047619
137.433460076,0.94119047619
135.615969582,0.94119047619
133.798479087,0.94119047619
131.980988593,0.94119047619
130.16730038,0.94119047619
128.365019011,0.94119047619
126.55513308,0.94119047619
124.745247148,0.94119047619
122.91634981,0.94119047619
121.102661597,0.94119047619
119.292775665,0.94119047619
117.486692015,0.94119047619
115.673003802,0.94119047619
113.870722433,0.938380952381
112.057034221,0.938380952381
110.239543726,0.938380952381
108.425855513,0.938380952381
106.6121673,0.938380952381
104.798479087,0.938380952381
102.988593156,0.935571428571
101.178707224,0.935571428571
99.36121673,0.935571428571
97.5589353612,0.935571428571
95.7338403042,0.935571428571
93.9125475285,0.935571428571
92.1064638783,0.929952380952
90.2813688213,0.929952380952
88.4714828897,0.929952380952
86.6577946768,0.929952380952
84.8479087452,0.927142857143
83.0380228137,0.927142857143
81.2319391635,0.927142857143
79.4068441065,0.927142857143
77.5855513308,0.927142857143
75.7604562738,0.927142857143
73.9543726236,0.927142857143
72.1368821293,0.924333333333
70.3269961977,0.924333333333
68.4942965779,0.924333333333
66.6768060837,0.924333333333
64.8707224335,0.924333333333
63.0608365019,0.924333333333
61.2357414449,0.924333333333
59.4372623574,0.918714285714
57.6235741445,0.918714285714
55.8098859316,0.918714285714
53.9961977186,0.918714285714
52.1787072243,0.918714285714
50.36121673,0.910285714286
48.5589353612,0.907476190476
46.7338403042,0.904666666667
44.927756654,0.899047619048
43.102661597,0.896238095238
41.288973384,0.896238095238
39.4714828897,0.896238095238
37.6577946768,0.893428571429
35.8441064639,0.893428571429
34.0570342205,0.88219047619
32.2509505703,0.876571428571
30.4486692015,0.873761904762
28.63878327,0.873761904762
26.8326996198,0.870952380952
25.030418251,0.865333333333
23.2243346008,0.859714285714
21.4220532319,0.851285714286
19.6235741445,0.842857142857
17.8098859316,0.837238095238
16.0038022814,0.834428571429
14.2015209125,0.826
12.4030418251,0.814761904762
10.6007604563,0.809142857143
8.4752851711,0.789476190476
6.67300380228,0.775428571429
4.89353612167,0.744523809524
3.12927756654,0.696761904762
1.46007604563,0.584380952381
0.0304182509506,0.0814761904762
-inf,0.0814761904762
